ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
400990,2,0,1,1,1,1,0.3436194334626074,0.0,0,0.0,0.0,10238,13000.0,0,0,0,0,1.0
407624,4,1,1,4,3,4,0.4623741269626041,1.0,0,1.0,1.0,10238,12000.0,0,4,1,0,0.0
379938,2,0,1,2,3,3,0.3046446613416892,1.0,0,0.0,1.0,10238,14000.0,0,0,1,2,0.0
442998,4,0,1,2,3,4,0.5177198597638372,1.0,1,0.0,1.0,10238,14000.0,0,0,0,1,0.0
294092,3,0,1,2,3,2,0.337982157109614,0.0,0,0.0,1.0,10238,14000.0,0,0,0,2,1.0
846902,3,0,0,3,2,4,0.5012016464960637,1.0,1,1.0,1.0,10238,9000.0,0,3,0,7,0.0
796578,1,1,0,1,2,1,0.3328405916686445,0.0,0,0.0,1.0,10238,15000.0,0,0,0,0,1.0
739850,3,1,1,3,1,2,0.2004533927670908,1.0,0,1.0,1.0,92101,13000.0,0,1,0,3,0.0
302157,4,0,0,1,3,4,0.4636819987592986,1.0,0,1.0,1.0,32765,,0,0,0,0,1.0
66987,1,0,0,1,2,1,0.3361296916996169,0.0,0,0.0,0.0,10238,15000.0,1,0,0,0,1.0
260648,3,1,1,3,2,3,0.5896264136610501,0.0,0,0.0,1.0,10238,13000.0,0,2,0,0,0.0
446910,2,1,1,2,1,2,0.4687956515558582,1.0,1,0.0,1.0,10238,,0,3,0,3,0.0
833863,2,1,1,2,2,2,0.2108689054754592,0.0,0,0.0,1.0,32765,,0,1,0,2,0.0
288172,4,1,1,2,2,4,0.5111929995274689,1.0,0,1.0,1.0,10238,10000.0,0,1,0,1,0.0
694623,4,1,1,4,3,4,0.5536498715309797,1.0,1,1.0,1.0,10238,10000.0,0,2,0,2,0.0
27524,2,0,1,2,2,3,,1.0,0,0.0,1.0,32765,10000.0,0,1,0,1,1.0
705310,3,0,0,1,1,3,0.385141018106485,1.0,1,1.0,0.0,10238,13000.0,0,0,0,0,0.0
505241,2,0,1,1,1,1,0.2849997121914649,1.0,0,0.0,1.0,10238,,0,0,0,0,1.0
952401,2,1,1,2,2,1,0.3979618661028081,0.0,0,1.0,1.0,32765,11000.0,0,0,0,2,1.0
830337,2,1,1,2,2,4,0.715479376690354,1.0,0,0.0,1.0,10238,11000.0,0,3,0,3,0.0
705565,4,1,1,4,3,4,0.6512214569817708,1.0,0,1.0,1.0,10238,14000.0,0,4,1,1,0.0
703002,1,0,1,1,3,4,,1.0,1,0.0,0.0,10238,13000.0,0,0,0,0,0.0
77589,4,1,1,4,3,4,0.6344631340760569,1.0,0,0.0,1.0,10238,14000.0,0,1,1,0,0.0
777879,2,1,1,2,2,3,0.6251524522713268,0.0,1,1.0,1.0,10238,9000.0,0,5,0,0,0.0
749577,4,0,1,1,3,4,0.7175269462003973,0.0,1,0.0,0.0,10238,15000.0,1,0,0,0,1.0
974103,3,1,1,2,1,4,0.6326816478087667,1.0,0,1.0,1.0,10238,11000.0,0,0,1,2,0.0
93333,3,1,1,2,2,4,0.6027829997778529,1.0,1,1.0,1.0,32765,7000.0,1,4,0,0,0.0
530628,4,0,1,4,3,4,,1.0,1,0.0,1.0,10238,8000.0,0,6,1,5,0.0
183441,3,0,1,3,3,4,0.5773259298186989,1.0,1,0.0,1.0,10238,11000.0,0,2,0,5,0.0
13561,3,0,1,3,3,4,0.6472514091979392,1.0,1,1.0,1.0,92101,,0,2,1,0,0.0
545673,4,0,1,4,3,4,0.6167916312739175,1.0,1,0.0,1.0,32765,14000.0,0,10,2,3,0.0
854068,4,1,1,4,3,4,0.8200196878140237,1.0,1,1.0,1.0,10238,15000.0,0,1,1,1,0.0
964168,2,1,1,2,3,3,0.562390088556753,1.0,0,0.0,0.0,10238,13000.0,0,0,0,1,0.0
6167,2,0,1,2,2,4,0.5127623848904239,1.0,1,1.0,1.0,10238,7000.0,1,3,1,6,0.0
348690,4,1,1,4,2,4,,1.0,1,1.0,1.0,92101,6000.0,0,3,3,2,0.0
569821,2,0,1,2,3,4,0.6385326675776967,1.0,0,0.0,1.0,32765,12000.0,0,1,0,2,0.0
980948,1,1,1,1,3,3,0.5446819795280333,0.0,1,0.0,0.0,10238,16000.0,0,0,0,0,1.0
667580,2,1,1,2,2,2,0.4474534475555053,1.0,0,0.0,1.0,32765,13000.0,0,2,1,1,0.0
375844,1,0,1,1,2,3,0.6095981129999479,1.0,0,0.0,0.0,32765,,0,0,0,0,0.0
492558,4,0,1,1,3,4,0.5987105265088776,1.0,0,1.0,1.0,32765,9000.0,0,0,0,0,1.0
168698,2,0,0,2,3,3,0.5198664943388236,0.0,0,1.0,1.0,92101,11000.0,0,1,0,1,1.0
236909,1,0,1,1,2,2,0.3225694941788896,1.0,0,1.0,0.0,10238,,0,0,0,0,1.0
194761,3,1,1,3,2,3,,0.0,0,0.0,1.0,10238,14000.0,0,1,1,0,0.0
935327,4,0,1,2,2,4,0.4784375832901694,1.0,1,1.0,1.0,10238,11000.0,0,0,0,1,0.0
937359,4,0,1,3,3,4,0.4585831321444608,1.0,0,1.0,1.0,10238,14000.0,0,4,0,2,0.0
296497,3,0,1,2,3,4,0.6608672323543052,1.0,1,1.0,1.0,21217,10000.0,0,1,0,1,1.0
673813,4,1,1,2,2,4,0.4549700561261504,1.0,1,1.0,1.0,10238,5000.0,0,0,1,0,0.0
472301,3,1,1,3,2,3,0.5350647203236554,1.0,1,1.0,1.0,10238,,0,1,0,4,0.0
367639,4,0,1,4,2,3,0.5330511243895587,1.0,0,0.0,1.0,10238,12000.0,0,2,1,6,0.0
786100,2,1,1,2,2,3,0.5866044035645778,1.0,0,1.0,1.0,10238,11000.0,0,0,0,2,0.0
168937,1,1,1,1,2,4,0.6621970815237619,1.0,1,0.0,0.0,10238,12000.0,0,0,0,0,0.0
287710,4,0,1,2,3,4,0.5520767973926749,0.0,0,0.0,1.0,10238,13000.0,0,1,0,1,1.0
800498,4,0,1,4,3,4,0.5843478180715549,1.0,0,1.0,1.0,10238,12000.0,0,2,0,5,0.0
378620,1,0,1,1,2,1,0.3919416002202052,0.0,0,0.0,0.0,32765,,1,0,0,0,1.0
889867,3,0,0,1,1,3,0.6328643879795967,1.0,0,1.0,1.0,10238,10000.0,0,0,0,0,1.0
634937,3,0,1,1,3,4,0.6441433294943851,1.0,0,1.0,1.0,92101,7000.0,0,0,0,0,1.0
705744,1,1,1,1,2,1,0.3719044158733219,0.0,0,0.0,0.0,10238,16000.0,0,0,0,0,1.0
267400,3,0,1,1,2,4,0.5533950888413254,1.0,0,1.0,1.0,10238,9000.0,0,0,0,0,1.0
166423,3,0,1,3,2,3,0.5038033404653214,1.0,0,1.0,1.0,10238,10000.0,0,3,0,2,0.0
214482,2,0,1,2,3,4,0.4908294164091601,1.0,0,1.0,1.0,32765,6000.0,0,1,0,2,0.0
968533,2,1,0,2,1,2,0.3618314257599834,0.0,0,0.0,1.0,10238,11000.0,0,1,0,0,1.0
995133,3,1,1,3,2,3,,0.0,1,0.0,1.0,32765,13000.0,0,1,1,0,0.0
584185,2,0,0,2,3,3,0.4809404543943058,0.0,0,1.0,1.0,32765,9000.0,0,5,0,5,1.0
887267,2,0,1,2,3,3,0.5013150905182883,0.0,0,0.0,0.0,10238,17000.0,0,1,0,0,1.0
559604,3,0,1,3,2,4,0.6975714838326199,0.0,0,1.0,1.0,10238,13000.0,0,2,1,4,0.0
539002,3,0,1,3,2,2,0.4076322765382582,0.0,0,1.0,1.0,10238,11000.0,0,5,0,4,0.0
709190,3,0,1,2,3,4,0.3935696626424533,1.0,0,1.0,0.0,10238,9000.0,0,2,0,1,0.0
560461,3,0,1,3,1,2,,0.0,0,0.0,1.0,10238,11000.0,0,3,0,7,0.0
200709,2,0,0,1,2,2,0.4845533311312765,0.0,0,0.0,0.0,32765,13000.0,0,0,0,0,1.0
815572,4,0,1,4,2,4,0.5905385436778711,1.0,0,0.0,1.0,10238,12000.0,0,7,0,6,0.0
666379,2,1,1,1,1,2,0.4194646966156586,1.0,0,0.0,0.0,10238,12000.0,0,0,0,0,1.0
235972,4,1,1,3,3,4,0.7387633756082187,1.0,1,1.0,1.0,10238,10000.0,0,4,0,0,0.0
936534,1,1,1,1,1,2,0.5795235938386997,1.0,0,1.0,1.0,32765,9000.0,0,0,0,0,0.0
502299,2,0,0,2,2,3,0.5069636356843386,1.0,0,0.0,1.0,10238,12000.0,0,0,0,2,0.0
183997,3,1,0,3,2,3,0.7523626049543374,0.0,0,1.0,1.0,10238,9000.0,0,3,1,1,0.0
250667,3,0,1,1,2,4,0.4795135788273541,1.0,1,0.0,1.0,10238,13000.0,0,0,0,0,0.0
980884,4,1,1,2,3,4,0.4463844946941819,1.0,0,0.0,1.0,10238,8000.0,0,1,0,3,0.0
992656,1,0,1,1,3,3,0.4543114590508771,1.0,0,0.0,1.0,10238,13000.0,0,0,0,0,1.0
519341,3,0,0,1,1,1,0.3393086444315488,1.0,0,1.0,1.0,10238,10000.0,0,0,0,0,1.0
554527,3,0,1,3,2,3,0.6328648012800853,1.0,0,1.0,1.0,32765,11000.0,0,4,2,2,0.0
114922,2,1,1,1,3,4,0.5591236098410128,1.0,1,1.0,1.0,10238,6000.0,1,0,0,0,0.0
668924,1,1,1,1,2,2,0.2927542812589402,1.0,0,0.0,1.0,10238,,0,0,0,0,0.0
833888,3,0,1,1,3,4,,0.0,1,1.0,1.0,32765,9000.0,0,0,0,0,1.0
701405,2,1,1,1,2,1,0.2508318262318689,0.0,0,0.0,1.0,92101,13000.0,0,0,0,0,0.0
415873,3,1,0,3,2,3,0.5385077709353471,0.0,1,1.0,1.0,32765,8000.0,0,2,2,0,0.0
278311,3,0,1,3,3,4,0.4869395119230473,1.0,1,1.0,1.0,10238,11000.0,0,4,0,4,0.0
677281,1,1,1,1,2,2,0.4948093876201021,0.0,0,0.0,0.0,10238,16000.0,0,0,0,0,1.0
10693,3,1,1,3,1,2,0.3753440227515216,1.0,0,1.0,1.0,21217,9000.0,0,4,0,2,1.0
548489,2,1,1,2,2,2,0.5211344299762245,0.0,1,1.0,1.0,10238,13000.0,0,1,0,0,0.0
158614,3,0,1,3,3,4,0.6007118624815957,1.0,1,1.0,1.0,32765,,0,12,0,3,0.0
384061,2,1,1,2,3,1,0.2291647302298253,0.0,0,1.0,0.0,10238,15000.0,0,0,0,1,0.0
664557,2,1,1,2,2,2,0.4359312030698289,0.0,0,0.0,1.0,10238,10000.0,0,1,0,0,1.0
207720,1,0,1,1,2,2,0.3997821163574981,0.0,0,0.0,0.0,10238,17000.0,0,0,0,0,1.0
360663,3,0,1,3,3,4,0.5927698538282068,0.0,0,1.0,1.0,32765,11000.0,0,7,0,3,0.0
867155,3,0,1,3,2,2,0.4121274692859129,1.0,1,1.0,1.0,32765,7000.0,0,6,0,2,0.0
752576,1,1,1,1,1,1,0.4652236746119535,1.0,0,0.0,0.0,10238,16000.0,0,0,0,0,0.0
127174,4,0,1,4,3,4,0.5396125023152104,0.0,0,1.0,1.0,10238,11000.0,0,4,0,11,0.0
890058,1,1,1,1,1,1,0.3041750304936165,1.0,1,0.0,0.0,92101,14000.0,0,0,0,0,1.0
365755,4,0,1,4,2,4,0.7606175236961679,0.0,0,1.0,1.0,92101,8000.0,0,7,0,1,0.0
159521,4,1,1,3,2,4,0.5534622777479923,1.0,0,1.0,0.0,10238,8000.0,0,3,1,4,0.0
676407,4,1,0,3,2,4,0.6421518240233457,1.0,0,0.0,1.0,10238,10000.0,0,3,0,7,0.0
897682,1,1,1,1,2,2,0.3717009607507985,1.0,1,0.0,1.0,10238,,0,0,0,0,0.0
671572,3,0,1,1,1,4,0.7130417589740766,0.0,0,0.0,1.0,10238,8000.0,0,0,0,0,1.0
602235,1,1,1,1,2,1,0.3770509975396274,1.0,0,0.0,0.0,10238,13000.0,0,0,0,0,0.0
770058,1,1,1,1,3,1,0.3240043349815389,0.0,0,0.0,0.0,92101,17000.0,0,0,0,0,1.0
13112,1,1,1,1,1,1,0.226734278562446,0.0,0,0.0,0.0,10238,9000.0,0,0,0,0,1.0
157338,1,1,1,1,1,1,0.2150234265757672,0.0,0,0.0,1.0,10238,14000.0,0,0,0,0,1.0
320647,1,0,1,1,2,1,0.3566508009417655,1.0,0,0.0,1.0,10238,11000.0,0,0,0,0,1.0
837712,3,1,1,3,3,4,0.5363148091435546,1.0,0,1.0,1.0,32765,11000.0,0,2,0,2,0.0
701169,3,1,1,3,3,4,0.6817110154432734,1.0,0,0.0,1.0,10238,13000.0,0,1,1,3,0.0
371790,2,1,1,2,2,3,0.6763506447647986,1.0,0,0.0,0.0,10238,14000.0,0,0,0,0,0.0
537092,3,0,1,3,3,4,0.6700656571076721,1.0,1,1.0,1.0,10238,,0,1,1,1,0.0
739999,3,1,0,2,3,3,0.5638599791376707,0.0,0,1.0,1.0,10238,13000.0,0,0,0,1,0.0
951613,2,1,1,2,1,2,0.4056386696737108,1.0,0,0.0,1.0,10238,15000.0,0,1,1,0,0.0
310988,3,1,1,3,2,2,0.3296752876443378,1.0,1,1.0,1.0,10238,13000.0,0,1,0,5,0.0
366291,2,1,1,2,3,3,0.5599372295279516,1.0,0,1.0,1.0,10238,14000.0,1,0,0,1,0.0
830795,2,1,1,2,3,4,0.4893652258060092,1.0,0,1.0,1.0,10238,15000.0,0,1,0,1,1.0
67841,2,0,1,2,1,1,0.4166623408665704,0.0,0,1.0,0.0,10238,12000.0,0,3,0,2,0.0
589352,1,0,1,1,3,2,0.4040996330416273,0.0,0,0.0,0.0,10238,17000.0,0,0,0,0,1.0
330613,3,1,1,3,2,4,0.4912530942089903,1.0,0,0.0,0.0,10238,14000.0,0,0,0,2,0.0
512100,3,0,1,3,3,3,0.3712489315888498,1.0,0,1.0,1.0,32765,5000.0,0,12,0,2,0.0
270827,1,1,0,1,2,1,0.3486077166376033,0.0,0,0.0,0.0,10238,18000.0,0,0,0,0,1.0
641218,1,1,1,1,2,2,0.3784275122206737,1.0,0,0.0,0.0,10238,10000.0,0,0,0,0,1.0
636331,4,1,1,4,2,4,0.4186462666783617,0.0,1,1.0,0.0,10238,11000.0,0,7,1,3,0.0
920953,2,0,1,2,1,1,0.239601811089347,1.0,0,0.0,0.0,10238,17000.0,0,0,0,0,0.0
43807,3,1,1,3,2,4,0.6488500999275332,1.0,1,1.0,1.0,10238,12000.0,0,1,0,0,0.0
160763,2,0,1,2,3,3,0.5346089416239137,1.0,0,0.0,1.0,10238,11000.0,1,1,0,5,0.0
722448,1,1,1,1,2,3,,1.0,1,1.0,1.0,10238,10000.0,0,0,0,0,0.0
607136,3,1,1,3,2,3,0.6218330526938859,1.0,0,0.0,1.0,10238,16000.0,0,0,1,0,0.0
476089,1,0,1,1,2,1,0.2387284686650751,0.0,0,0.0,0.0,32765,14000.0,0,0,0,0,1.0
126610,4,1,1,4,3,4,0.6613015055538642,1.0,0,1.0,1.0,21217,10000.0,0,2,0,3,1.0
874122,2,0,0,2,2,2,0.4255008878845209,1.0,0,0.0,1.0,10238,12000.0,0,0,0,1,0.0
48680,3,0,1,3,2,2,0.5141863808882946,0.0,0,1.0,1.0,10238,10000.0,0,0,2,2,1.0
657577,3,0,1,3,2,4,0.6846906708686749,1.0,1,1.0,0.0,10238,11000.0,0,2,1,6,0.0
372219,1,0,1,1,3,2,,1.0,0,1.0,0.0,10238,12000.0,0,0,0,0,0.0
272107,3,0,1,3,1,1,0.4252781870544744,0.0,0,0.0,1.0,10238,12000.0,1,4,1,0,0.0
924998,3,1,1,3,3,4,0.6983343972589173,1.0,0,1.0,1.0,10238,13000.0,0,1,0,2,0.0
195814,1,1,1,1,1,1,0.1926279254414204,0.0,0,1.0,1.0,32765,8000.0,0,0,0,0,1.0
740074,1,1,1,1,1,2,0.4756818292180803,1.0,0,0.0,0.0,10238,10000.0,0,0,0,0,0.0
952705,3,0,1,3,2,4,0.5423362429107399,1.0,0,1.0,1.0,10238,10000.0,0,3,0,5,0.0
876500,3,1,1,3,3,4,0.6495023966946109,1.0,0,1.0,1.0,21217,14000.0,0,1,1,0,1.0
288139,2,1,1,2,1,2,0.5095214601607623,1.0,1,0.0,1.0,32765,13000.0,0,2,1,0,0.0
485928,1,1,1,1,2,4,0.7129579382614474,1.0,1,0.0,1.0,10238,12000.0,0,0,0,0,0.0
547789,1,1,0,1,1,1,0.2173998671718008,1.0,1,0.0,0.0,10238,17000.0,0,0,0,0,0.0
680709,4,1,1,4,3,4,0.6958698252477195,0.0,1,1.0,1.0,10238,9000.0,0,3,0,2,0.0
249418,4,1,1,4,3,4,0.7067539325684986,1.0,1,0.0,1.0,10238,14000.0,0,2,0,0,0.0
154397,2,0,1,2,3,3,0.4006684278650776,1.0,0,1.0,1.0,32765,11000.0,0,3,0,0,1.0
666481,2,1,1,2,1,2,0.2666952827902061,0.0,0,0.0,0.0,10238,12000.0,0,1,0,1,0.0
995744,1,0,1,1,1,1,0.3855758248598593,0.0,0,0.0,0.0,32765,,0,0,0,0,0.0
232585,3,0,0,3,2,3,0.6008004231570677,0.0,1,0.0,1.0,10238,14000.0,0,4,0,1,0.0
732352,4,0,0,4,2,3,0.4752202699814938,1.0,1,0.0,1.0,10238,14000.0,0,4,1,1,0.0
32207,3,1,1,3,2,2,0.4481947429015405,1.0,0,1.0,1.0,10238,12000.0,0,0,0,1,0.0
94131,2,0,1,2,2,3,0.5286165003895587,1.0,0,1.0,1.0,10238,14000.0,0,2,0,3,0.0
292254,3,1,1,1,1,3,0.479566722770817,1.0,0,0.0,1.0,10238,,0,0,0,0,1.0
225207,3,0,1,3,2,3,0.6783361946053551,1.0,1,1.0,1.0,10238,8000.0,0,2,0,7,0.0
561674,1,1,0,1,1,1,0.535812428215268,1.0,0,0.0,0.0,10238,15000.0,0,0,0,0,1.0
604387,3,1,1,3,1,3,0.4779300200328349,1.0,0,1.0,1.0,32765,12000.0,0,3,0,0,0.0
698813,1,0,1,1,1,1,,1.0,0,0.0,0.0,10238,14000.0,0,0,0,0,1.0
487393,4,0,1,2,1,2,0.6154656983877915,1.0,1,1.0,1.0,32765,5000.0,0,2,0,0,0.0
421214,2,1,1,2,2,2,0.4564483485504177,0.0,0,0.0,0.0,10238,13000.0,0,2,0,0,0.0
659012,1,1,1,1,2,1,0.4161597154112488,0.0,0,0.0,0.0,10238,15000.0,0,0,0,0,1.0
546281,2,0,1,2,1,2,,0.0,0,1.0,1.0,10238,14000.0,0,0,0,3,1.0
332743,2,0,1,1,3,4,0.6367641521533212,1.0,0,1.0,1.0,10238,10000.0,0,0,0,0,1.0
827433,4,1,1,2,3,4,0.5857094807969453,0.0,1,1.0,1.0,32765,,0,1,0,0,0.0
456333,2,0,1,2,2,3,0.3949779906148981,0.0,0,0.0,0.0,10238,15000.0,0,1,0,1,1.0
784502,2,1,1,2,1,1,0.1950515541346116,0.0,0,0.0,1.0,10238,,0,0,0,1,1.0
776973,2,0,1,2,3,3,0.5005906733134925,1.0,1,0.0,0.0,10238,15000.0,0,1,2,0,0.0
454318,3,1,1,1,2,4,0.8434489676369233,1.0,1,1.0,1.0,10238,,0,0,0,0,0.0
417736,1,1,1,1,2,1,0.3080185242909205,0.0,0,1.0,0.0,10238,10000.0,0,0,0,0,1.0
998932,2,0,1,2,2,1,0.3132319641776033,1.0,1,0.0,1.0,10238,15000.0,0,1,0,1,0.0
632407,3,1,1,1,1,4,0.7895325092012228,1.0,1,1.0,0.0,10238,11000.0,0,0,0,0,0.0
227830,4,1,1,2,2,4,0.6533333041615769,0.0,1,1.0,0.0,10238,13000.0,0,0,1,1,0.0
287438,3,0,1,1,1,1,0.3591904547041292,1.0,0,0.0,1.0,10238,12000.0,0,0,0,0,1.0
744904,3,0,1,3,1,2,0.3939002596613116,0.0,0,0.0,1.0,32765,9000.0,0,9,2,1,0.0
364089,2,0,1,2,1,1,0.4220315334045105,1.0,0,0.0,1.0,92101,11000.0,0,1,0,0,0.0
248851,4,0,1,4,3,4,0.5695226383731321,0.0,0,1.0,1.0,10238,8000.0,0,5,0,8,0.0
378286,2,1,1,1,2,1,0.4818224352879133,0.0,0,1.0,1.0,10238,7000.0,0,0,0,0,0.0
515945,4,1,1,4,3,4,,1.0,1,0.0,0.0,10238,,0,2,0,2,0.0
619701,4,0,1,4,2,4,0.6634971777551828,1.0,1,1.0,1.0,10238,12000.0,0,3,0,5,0.0
39271,1,1,1,1,2,2,0.477052430617012,1.0,1,0.0,1.0,10238,15000.0,0,0,0,0,1.0
642665,4,1,1,3,3,4,0.5035743386298449,1.0,0,1.0,1.0,92101,16000.0,0,1,0,0,0.0
277346,4,0,0,4,2,4,0.6778904594231552,1.0,0,1.0,1.0,32765,10000.0,0,8,4,4,0.0
541501,3,0,1,3,1,4,0.5745345027912376,1.0,1,0.0,1.0,10238,16000.0,0,1,0,0,0.0
103562,2,1,1,2,2,2,0.5736257505092719,1.0,0,1.0,1.0,32765,9000.0,0,4,0,0,0.0
780698,2,0,1,2,2,3,0.4369648248142893,1.0,0,1.0,0.0,10238,9000.0,0,1,0,1,1.0
648168,2,1,1,1,3,3,0.4717364514419842,1.0,1,1.0,1.0,10238,10000.0,0,0,0,0,0.0
732301,1,1,0,1,1,1,0.3257717384502198,0.0,0,0.0,0.0,32765,10000.0,0,0,0,0,1.0
227619,3,1,1,3,2,4,0.5452703935182526,1.0,0,1.0,1.0,10238,13000.0,0,1,0,0,0.0
8488,1,1,1,1,3,3,0.2484012154074144,1.0,1,1.0,1.0,32765,10000.0,0,0,0,0,0.0
116556,2,0,1,1,3,4,0.5623422577370347,0.0,1,0.0,1.0,10238,10000.0,0,0,0,0,1.0
408493,3,0,1,3,3,1,0.4504696004326911,0.0,0,1.0,1.0,32765,3000.0,0,8,1,3,0.0
550812,2,0,1,2,2,4,0.642579092659453,1.0,0,1.0,1.0,10238,9000.0,0,0,0,3,0.0
120540,3,1,1,3,3,4,0.6061807103298329,1.0,1,0.0,1.0,10238,11000.0,0,3,1,3,0.0
804033,4,0,1,4,2,4,0.5956351550491732,1.0,1,1.0,1.0,10238,9000.0,0,2,2,9,0.0
933814,4,1,1,4,3,4,0.5859691100658124,1.0,0,0.0,0.0,10238,16000.0,0,2,1,0,0.0
780111,3,1,1,3,2,2,0.4945190973664008,1.0,0,0.0,1.0,10238,14000.0,0,2,0,1,0.0
637107,2,0,1,2,1,1,0.2826139640894628,0.0,0,0.0,0.0,10238,13000.0,0,0,0,3,0.0
134022,4,1,1,3,3,4,0.6863038567846291,1.0,1,1.0,1.0,10238,11000.0,0,0,0,2,0.0
679306,4,0,1,3,2,3,0.5466101369180384,0.0,0,0.0,1.0,10238,,0,1,0,3,0.0
843573,2,1,0,1,3,2,0.3415769205431839,0.0,0,1.0,1.0,10238,10000.0,0,0,0,0,0.0
224209,2,1,1,1,2,1,0.427006899811128,1.0,0,0.0,0.0,10238,14000.0,1,0,0,0,0.0
86202,3,1,1,3,2,3,,1.0,0,0.0,1.0,32765,12000.0,0,2,0,0,0.0
663444,3,1,1,2,3,4,0.5842434269819075,1.0,0,1.0,1.0,10238,9000.0,0,1,0,0,0.0
412755,2,0,1,2,1,2,0.3363879044749127,0.0,0,0.0,1.0,10238,16000.0,0,2,0,1,0.0
237506,2,1,1,1,3,3,0.3439552966265479,1.0,0,1.0,0.0,32765,7000.0,0,0,0,0,0.0
664350,4,0,1,4,3,4,0.6832851473970699,1.0,1,1.0,1.0,10238,10000.0,0,9,2,8,0.0
267171,3,0,1,3,3,4,0.4268419942247292,1.0,0,1.0,1.0,92101,14000.0,0,3,0,1,1.0
709717,3,0,1,3,3,3,0.6212118300258381,0.0,0,0.0,1.0,32765,,0,6,0,1,0.0
168479,4,1,1,4,3,4,0.6172552350571828,0.0,1,1.0,1.0,10238,,0,3,0,3,0.0
215397,4,0,1,4,3,4,0.6486291459700178,1.0,1,1.0,1.0,10238,10000.0,0,5,2,7,0.0
532832,1,1,0,1,2,1,0.4824873523239162,1.0,0,0.0,0.0,32765,14000.0,0,0,0,0,1.0
95223,2,1,1,2,1,2,0.3413065150579024,1.0,0,0.0,0.0,10238,13000.0,0,0,0,1,0.0
113642,2,0,1,2,3,3,0.4947342991549172,1.0,0,0.0,0.0,32765,16000.0,0,1,0,0,1.0
232232,4,0,1,4,1,4,0.4543733814127589,1.0,0,1.0,1.0,10238,8000.0,0,6,2,4,0.0
76344,3,1,1,3,1,4,0.5548420461404064,1.0,0,1.0,1.0,32765,9000.0,0,2,0,0,0.0
367640,2,0,1,2,3,4,0.5088115391992826,1.0,0,1.0,1.0,10238,14000.0,0,1,0,2,0.0
343880,4,0,1,3,3,4,0.5799573254872007,1.0,0,1.0,1.0,10238,11000.0,0,3,1,5,0.0
448358,3,0,1,2,2,2,0.5093397048989089,1.0,1,1.0,1.0,32765,11000.0,0,4,0,3,0.0
699234,2,1,1,2,2,1,0.3195772271282865,1.0,0,0.0,1.0,10238,13000.0,0,0,0,1,0.0
875152,3,0,0,1,2,4,0.5638113135204869,0.0,0,1.0,0.0,10238,14000.0,0,0,0,0,1.0
302883,2,0,1,2,3,3,0.5428894787174905,0.0,0,1.0,1.0,21217,12000.0,1,3,0,1,1.0
443332,4,0,1,4,3,4,0.5663226663241003,1.0,1,1.0,1.0,32765,8000.0,0,8,1,1,0.0
488856,2,1,1,2,2,4,0.6231936826485045,1.0,0,1.0,1.0,32765,6000.0,0,3,0,1,0.0
429717,3,0,1,1,2,4,,1.0,0,0.0,1.0,10238,11000.0,0,0,0,0,1.0
268094,1,1,1,1,1,1,0.4324125100424552,1.0,0,0.0,0.0,32765,12000.0,0,0,0,0,1.0
299698,1,0,1,1,2,1,0.2632650538999824,1.0,0,0.0,1.0,10238,15000.0,1,0,0,0,0.0
336173,3,1,1,1,3,4,0.675859002609907,0.0,0,1.0,1.0,92101,12000.0,0,0,0,0,1.0
992673,2,0,1,2,3,3,0.5309254852137539,1.0,0,1.0,1.0,32765,9000.0,0,3,1,0,0.0
676770,1,1,0,1,2,1,0.5580618709969322,1.0,0,0.0,1.0,10238,9000.0,0,0,0,0,0.0
142780,4,0,0,2,3,4,0.7382936679621042,1.0,0,1.0,1.0,32765,7000.0,0,2,3,2,1.0
659897,4,0,1,3,3,4,0.6701214761226999,1.0,1,1.0,1.0,32765,,0,4,1,2,0.0
352690,1,0,1,1,3,3,0.4350849901631921,1.0,0,1.0,1.0,32765,9000.0,0,0,0,0,1.0
45797,1,1,1,1,2,1,0.3734827746520789,0.0,0,0.0,0.0,10238,18000.0,0,0,0,0,1.0
93976,4,0,1,4,2,4,0.5883961826816051,1.0,1,0.0,0.0,10238,17000.0,0,0,0,2,0.0
564461,4,1,1,4,2,3,0.5454738217021173,1.0,0,0.0,1.0,10238,15000.0,0,3,0,2,0.0
558920,1,1,1,1,2,1,0.4398834257875427,1.0,0,1.0,1.0,10238,11000.0,0,0,0,0,0.0
541804,2,0,1,2,1,1,0.3754611884221273,0.0,0,0.0,0.0,10238,17000.0,0,0,0,1,1.0
291575,2,0,1,2,1,1,0.3688141910403541,0.0,0,0.0,0.0,10238,12000.0,0,0,0,3,1.0
625152,2,0,1,1,2,3,,1.0,0,0.0,0.0,32765,15000.0,1,0,0,0,1.0
265608,2,0,1,2,3,3,0.3914763680965406,1.0,0,0.0,1.0,10238,,0,3,0,1,1.0
157712,3,1,1,2,3,4,0.7010779053023868,1.0,1,1.0,1.0,10238,8000.0,0,3,0,0,0.0
420995,1,1,0,1,1,1,0.3322852305538436,0.0,0,0.0,1.0,10238,15000.0,1,0,0,0,0.0
